postNum,line,completeText,oldProvenance,newProvenance,sourceType,structure,confidence,referencedPostNum,direction,reason,affectedConsumers
"2653","7",">Called for the sex-integration of Boy Scouts and Girl Scouts because they “perpetuate stereotyped sex roles.” (Page 145)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","8",">Insisted on sex-integrating “college fraternity and sorority chapters” and replacing them with “college social societies.” (Page 169)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","9",">Cast constitutional doubt on the legality of “Mother’s Day and Father’s Day as separate holidays.” (Page 146)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","10",">Called for reducing the age of consent for sexual acts to people who are “less than 12 years old.” (Page 102)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","11",">Asserted that laws against “bigamists, persons cohabiting with more than one woman, and women cohabiting with a bigamist” are unconstitutional. (Page 195)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","12",">Objected to laws against prostitution because “prostitution, as a consensual act between adults, is arguably within the zone of privacy protected by recent constitutional decisions.” (Page 97)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","13",">Ginsburg wrote that the Mann Act (which punishes those who engage in interstate sex traffic of women and girls) is “offensive.” Such acts should be considered “within the zone of privacy.” (Page 98)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","14",">Demanded that we “firmly reject draft or combat exemption for women,” stating “women must be subject to the draft if men are.” But, she added, “the need for affirmative action and for transition measures is particularly strong in the uniformed services.” (Page 218)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","15",">An indefatigable censor, Ginsburg listed hundreds of “sexist” words that must be eliminated from all statutes. Among words she found offensive were: man, woman, manmade, mankind, husband, wife, mother, father, sister, brother, son, daughter, serviceman, longshoreman, postmaster, watchman, seamanship, and “to man” (a vessel). (Pages 15-16)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","16",">Wanted he, she, him, her, his, and hers to be dropped down the memory hole. They must be replaced by he/she, her/him, and hers/his, and federal statutes must use the bad grammar of “plural constructions to avoid third person singular pronouns.” (Page 52-53)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2653","17",">Condemned the Supreme Court’s ruling in Harris v. McRae and claimed that taxpayer-funded abortions should be a constitutional right.","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2660","0",">>4616371","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2648","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Claims|Entities"
"2664","7",">New narrative created","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims"
"2664","8",">Refusal to provide coverage of successes","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims"
"2665","0",">>4643371","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims"
"2667","0",">>4644100","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Entities"
"2677","0",">>5094289","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives"
"268","0",">>38396","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Themes"
"2682","38","They want to keep you poor and in need of government assistance.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2682","39","Bigger the gov’t, the more CONTROL they have, the more POWER they possess.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2682","47","Transparency is the only way to PROVE TO THE PUBLIC that everything SOLD TO YOU as TRUTH was nothing but a FAKE NARRATIVE DESIGNED TO KEEP, YOU, THE PEOPLE, POWERLESS, AND KEEP THEM, IN CONTROL [I.E. IN POWER].","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2682","48","FAKE NEWS’ [propaganda arm of the Democrat machine] sole responsibility is to prevent the TRUTH from ever being disseminated to the masses.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2682","51","Prosecution is the only way forward re: save & defend the rule of law.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2682","52","Prosecution and Transparency is the only way to save our way of life.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2683","7",">Police turned against its own citizens","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Entities|Themes"
"2683","8",">Citizens turned against its own police","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Entities|Themes"
"2683","9",">People v People","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Entities|Themes"
"2687","0",">>5117187","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Emphasis|Entities|Themes"
"2687","1","Why does the FAKE NEWS media continue to attack a so-called 'conspiracy'?","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","pasted passage directly beneath a source link or pointer","Questions|Emphasis|Entities|Themes"
"2687","2","Did you know there's been 1,000+ articles written about this movement by the FAKE NEWS media machine?","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","pasted passage directly beneath a source link or pointer","Questions|Emphasis|Entities|Themes"
"2688","0",">>5117543","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Themes"
"2688","1",">>5117590","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Themes"
"2689","4",">Non-Cit votes by county","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2689","5",">Non-Cit promo by county","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2689","6",">Non-Cit org by county","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2689","7",">Targeted districts breakdown by 'Non-Cit' data acc","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2689","8",">Voter irregularities [internal]","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2689","9",">(-2) Laws enacted in battleground areas as test for 2020 (voter roll screening/review of non_votes (D) > ballot pop > track for sign > submit late for count) - vote swing figures + rule of law (new standard of no show vote SC 2019 scope case?)","QUOTED_OR_EMBEDDED (greentext excerpt)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","MEDIUM","","OLD_QUOTED_TO_NEW_Q_BODY","greentext arrow with no matching quoted source — Q's own bullet","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2689","29","Will the DOJ support the push instead of file legal challenges as [LL] did in the past?","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","pasted passage directly beneath a source link or pointer","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2689","30","If the SC ruled in 2008 that VOTER ID laws do not impact/harm or prevent 'minorities' from voting, how could the U.S. 4th Circuit Court rule opposite?","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","pasted passage directly beneath a source link or pointer","Directives|Questions|Claims|Codes|Emphasis|Entities|Themes"
"2690","0",">>5123210","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2689","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2693","4","Step Three: Justify the 'SPECIAL COUNSEL' and MILLIONS OF TAXPAYER DOLLARS SPENT as necessary to protect the public and our election process against an imaginary, made-up, non-existent threat (which really is) designed to protect the illegal activities of many elected officials.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Claims|Emphasis|Entities|Themes"
"2693","5","Step Four: Open 'new' Fake & False investigations as CHAIRMAN of the House Intel Comm to retain disinformation campaign designed to keep liberal/D Americans onboard to regain POWER & PREVENT prosecution - Executive Time!","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Directives|Claims|Emphasis|Entities|Themes"
"2694","0",">>5127462","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2693","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Codes|Emphasis|Entities|Themes"
"2695","0",">>5134144","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Emphasis|Entities|Themes"
"2696","0",">>5134529","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Entities|Themes"
"2698","0",">>5139710","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2697","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Codes|Emphasis"
"2700","11","Transparency and Prosecution is the only way forward to save our Republic and safeguard such criminal and treasonous acts from occurring again.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities|Themes"
"2700","12","While some want to quietly remove those responsible and go about our business (save face on the World Stage), those in control, understand, this band-aid will simply not work.","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities|Themes"
"2700","13","Nobody should be above the law (no matter how massive the spider-web is (entangled)).","QUOTED_OR_EMBEDDED (sustained prose block — pasted or quoted passage)","Q_AUTHORED_CURRENT_POST","Q_BODY","PROSE","HIGH","","OLD_QUOTED_TO_NEW_Q_BODY","long sentence inside a drop whose dominant register is Q — prose shape alone is not a quotation","Questions|Claims|Entities|Themes"
"2701","0",">>5141012","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Themes"
"2702","0",">>5141130","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Themes"
"2703","0",">>5141276","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Emphasis"
"2704","0",">>5141323","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2703","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2705","0",">>5141350","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2704","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"2708","0",">>5167220","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2707","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Codes"
"271","0",">>38503","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2712","0",">>5176128","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Entities|Themes"
"2713","0",">>5176247","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"2715","0",">>5176626","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions|Emphasis|Entities|Themes"
"2716","0",">>5176841","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2715","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"272","0",">>38504","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions"
"2720","0",">>5177926","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2727","0",">>5185578","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Themes"
"2728","0",">>5185721","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"2730","0",">>5186193","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Entities|Themes"
"2734","0",">>5187870","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions"
"2736","0",">>5188784","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2740","0",">>5208844","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Codes|Entities|Themes"
"2743","1","How do you know when the media is biased and pushing a knowingly false (fake) narrative?","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","pasted passage directly beneath a source link or pointer","Questions|Claims|Entities|Themes"
"2743","2","Disinformation campaign designed to buy ‘them’ more time by attempting to ‘con’ enough people in order to remove the duly elected POTUS in order to ‘save’ themselves from prosecution.","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_THIRD_PARTY","PROSE","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","pasted passage directly beneath a source link or pointer","Questions|Claims|Entities|Themes"
"2746","0",">>5217756","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims|Entities"
"2748","0",">>5218953","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2749","0",">>5219066","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives"
"2750","0",">>5219185","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2751","0",">>5219261","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Themes"
"2752","0",">>5219376","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"2755","0",">>5224931","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2754","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2756","0",">>5224943","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions|Claims"
"2757","0",">>5225094","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2756","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Emphasis"
"2758","0",">>5225105","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions"
"2759","0",">>5225131","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2760","0",">>5225271","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims"
"2761","0",">>5225342","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Entities"
"2762","0",">>5225482","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Questions"
"2763","0",">>5225562","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2764","0",">>5225833","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Claims|Entities"
"2769","0",">>5228903","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_PRIOR_Q_POST","BOARD_POINTER","HIGH","2768","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer",""
"2772","0",">>5230378","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Directives|Claims|Emphasis"
"2773","0",">>5230665","Q_AUTHORED_CURRENT_POST","QUOTED_OR_EMBEDDED","QUOTED_ANONYMOUS_POST","BOARD_POINTER","HIGH","","OLD_Q_BODY_TO_NEW_QUOTED","board back-reference pointer","Questions"
